2015-07-17,357,363,352,352,24600,352.0
2015-07-16,359,365,358,364,45700,364.0
2015-07-15,355,358,353,358,38100,358.0
2015-07-14,350,350,345,349,5100,349.0
2015-07-13,346,347,345,345,1300,345.0
2015-07-10,342,345,340,340,800,340.0
2015-07-09,333,344,318,344,14800,344.0
2015-07-08,345,348,336,336,15000,336.0
2015-07-07,344,345,340,342,7600,342.0
2015-07-06,345,347,341,344,6200,344.0
2015-07-03,343,349,343,348,5500,348.0
2015-07-02,353,356,346,350,25900,350.0
2015-07-01,352,356,347,353,5800,353.0
2015-06-30,356,362,340,350,16600,350.0
2015-06-29,368,368,356,356,12400,356.0
2015-06-26,367,369,364,369,7400,369.0
2015-06-25,368,369,367,367,2500,367.0
2015-06-24,367,369,367,369,5400,369.0
2015-06-23,373,373,364,366,4700,366.0
2015-06-22,371,373,369,372,4100,372.0
2015-06-19,369,375,369,370,4200,370.0
2015-06-18,376,376,369,369,3700,369.0
2015-06-17,375,376,375,375,700,375.0
2015-06-16,379,380,375,375,12300,375.0
2015-06-15,381,381,375,379,6500,379.0
2015-06-12,377,383,373,381,13800,381.0
2015-06-11,371,375,371,374,1500,374.0
2015-06-10,372,373,371,372,2900,372.0
2015-06-09,377,378,373,373,3200,373.0
2015-06-08,375,375,372,375,12000,375.0
2015-06-05,375,375,374,374,2000,374.0
2015-06-04,375,379,374,375,5200,375.0
2015-06-03,376,376,373,374,6600,374.0
2015-06-02,381,381,375,377,3900,377.0
2015-06-01,382,382,379,382,1100,382.0
2015-05-29,380,382,380,382,2400,382.0
2015-05-28,384,385,380,381,9300,381.0
2015-05-27,389,390,382,384,3000,384.0
2015-05-26,392,395,385,390,11500,390.0
2015-05-25,385,391,383,389,11800,389.0
2015-05-22,374,395,368,380,36600,380.0
2015-05-21,391,400,367,378,69300,378.0
2015-05-20,392,464,384,388,311900,388.0
2015-05-19,367,419,366,385,99200,385.0
2015-05-18,377,377,365,367,12800,367.0
2015-05-15,379,379,378,378,1000,378.0
2015-05-14,389,389,378,379,11500,379.0
2015-05-13,374,389,367,389,64200,389.0
2015-05-12,365,376,362,375,18000,375.0
2015-05-11,374,377,355,365,77400,365.0
2015-05-08,395,420,392,405,47700,405.0
2015-05-07,388,399,387,390,4300,390.0
2015-05-01,389,390,384,390,16000,390.0
2015-04-30,388,390,386,390,11500,390.0
2015-04-28,397,397,392,392,8600,392.0
2015-04-27,394,399,390,395,6600,395.0
2015-04-24,392,393,388,390,5500,390.0
2015-04-23,388,389,386,388,8500,388.0
2015-04-22,386,390,385,386,5700,386.0
2015-04-21,381,392,381,386,10500,386.0
2015-04-20,383,385,380,385,4500,385.0
2015-04-17,382,382,376,379,7100,379.0
2015-04-16,380,381,378,381,4300,381.0
2015-04-15,382,382,377,378,10400,378.0
2015-04-14,377,380,376,380,2000,380.0
2015-04-13,378,381,377,377,8300,377.0
2015-04-10,375,383,375,380,6900,380.0
2015-04-09,377,384,365,375,7200,375.0
2015-04-08,379,382,377,377,8100,377.0
2015-04-07,368,383,368,378,5000,378.0
2015-04-06,372,374,362,374,8800,374.0
2015-04-03,380,380,375,375,3400,375.0
2015-04-02,381,384,380,380,3000,380.0
2015-04-01,393,393,380,380,1600,380.0
2015-03-31,382,390,380,390,3900,390.0
2015-03-30,373,383,372,382,8700,382.0
2015-03-27,397,400,361,370,18600,370.0
2015-03-26,394,408,394,397,19400,397.0
2015-03-25,390,394,390,394,3400,394.0
2015-03-24,397,397,387,387,9400,387.0
2015-03-23,404,404,387,391,6200,391.0
2015-03-20,396,396,390,396,3500,396.0
2015-03-19,408,408,392,395,10400,395.0
2015-03-18,399,408,394,402,24100,402.0
2015-03-17,394,394,385,391,13900,391.0
2015-03-16,384,384,381,381,14800,381.0
2015-03-13,389,410,379,382,37700,382.0
2015-03-12,383,389,383,387,2400,387.0
2015-03-11,385,391,381,386,5600,386.0
2015-03-10,384,388,384,388,4800,388.0
2015-03-09,383,383,381,382,8100,382.0
2015-03-06,385,386,382,383,2200,383.0
2015-03-05,380,387,380,385,4400,385.0
2015-03-04,383,385,378,380,16000,380.0
2015-03-03,387,388,382,382,9600,382.0
2015-03-02,391,392,381,387,11000,387.0
2015-02-27,392,401,390,390,12700,390.0
