2015-07-17,100,102,100,101,241200,101.0
2015-07-16,99,102,99,101,460800,101.0
2015-07-15,99,102,99,99,1225400,99.0
2015-07-14,100,100,99,100,92600,100.0
2015-07-13,98,101,97,99,2329400,99.0
2015-07-10,94,99,94,98,1963300,98.0
2015-07-09,91,93,90,93,996600,93.0
2015-07-08,93,94,91,91,1081100,91.0
2015-07-07,93,94,93,94,443500,94.0
2015-07-06,95,95,93,93,533200,93.0
2015-07-03,96,96,95,95,350500,95.0
2015-07-02,96,97,96,96,598300,96.0
2015-07-01,97,98,96,97,304300,97.0
2015-06-30,95,97,94,97,1214400,97.0
2015-06-29,94,95,93,95,1786100,95.0
2015-06-26,96,97,94,95,7614300,95.0
2015-06-25,97,97,95,97,5637600,97.0
2015-06-24,70,73,67,67,670900,67.0
2015-06-23,68,69,68,69,78900,69.0
2015-06-22,67,68,66,68,47100,68.0
2015-06-19,67,67,66,67,45400,67.0
2015-06-18,67,68,66,66,109800,66.0
2015-06-17,67,69,67,67,225800,67.0
2015-06-16,69,70,67,67,171400,67.0
2015-06-15,68,70,68,69,156100,69.0
2015-06-12,68,71,68,68,317700,68.0
2015-06-11,67,69,67,69,169300,69.0
2015-06-10,68,68,67,67,129200,67.0
2015-06-09,67,73,67,68,951900,68.0
2015-06-08,67,68,67,67,104500,67.0
2015-06-05,67,68,66,68,64200,68.0
2015-06-04,67,68,66,68,64500,68.0
2015-06-03,67,68,66,67,73100,67.0
2015-06-02,67,67,66,67,68000,67.0
2015-06-01,66,67,66,66,44900,66.0
2015-05-29,66,68,66,66,146600,66.0
2015-05-28,69,69,63,67,1243100,67.0
2015-05-27,67,69,66,69,81000,69.0
2015-05-26,66,67,66,66,64100,66.0
2015-05-25,67,68,66,66,216100,66.0
2015-05-22,66,68,66,67,316900,67.0
2015-05-21,70,70,66,66,491800,66.0
2015-05-20,70,71,69,70,182200,70.0
2015-05-19,68,69,67,69,201500,69.0
2015-05-18,68,68,67,67,165200,67.0
2015-05-15,70,71,68,68,366400,68.0
2015-05-14,71,72,70,70,152100,70.0
2015-05-13,72,73,71,72,80900,72.0
2015-05-12,72,74,71,72,95700,72.0
2015-05-11,71,72,71,72,74300,72.0
2015-05-08,72,72,70,71,166700,71.0
2015-05-07,72,72,71,71,134500,71.0
2015-05-01,73,74,71,72,137500,72.0
2015-04-30,76,77,70,73,1040500,73.0
2015-04-28,80,80,76,77,527200,77.0
2015-04-27,80,82,78,80,383000,80.0
2015-04-24,80,82,78,80,403600,80.0
2015-04-23,78,84,77,79,1155400,79.0
2015-04-22,76,78,75,77,278200,77.0
2015-04-21,77,79,76,77,585300,77.0
2015-04-20,80,83,77,78,978300,78.0
2015-04-17,83,85,77,80,3480800,80.0
2015-04-16,84,101,82,85,17409200,85.0
2015-04-15,76,81,75,79,1448300,79.0
2015-04-14,74,77,72,75,318500,75.0
2015-04-13,73,78,71,73,1470400,73.0
2015-04-10,70,72,70,72,173000,72.0
2015-04-09,71,72,69,69,99100,69.0
2015-04-08,71,71,69,71,357800,71.0
2015-04-07,67,72,67,70,601400,70.0
2015-04-06,69,69,67,67,209700,67.0
2015-04-03,69,73,69,69,591000,69.0
2015-04-02,67,70,66,70,197700,70.0
2015-04-01,70,71,67,67,470800,67.0
2015-03-31,66,67,66,67,26400,67.0
2015-03-30,66,67,65,66,50800,66.0
2015-03-27,66,69,65,65,163200,65.0
2015-03-26,67,68,65,65,174700,65.0
2015-03-25,69,69,66,68,235300,68.0
2015-03-24,66,71,65,68,688700,68.0
2015-03-23,66,67,65,65,67800,65.0
2015-03-20,66,66,65,66,49200,66.0
2015-03-19,65,66,65,65,65000,65.0
2015-03-18,66,67,65,65,122100,65.0
2015-03-17,66,67,66,66,197900,66.0
2015-03-16,66,67,65,66,105000,66.0
2015-03-13,66,67,65,66,71100,66.0
2015-03-12,67,67,65,65,276800,65.0
2015-03-11,66,68,66,66,115300,66.0
2015-03-10,67,68,66,67,189300,67.0
2015-03-09,67,71,66,68,448500,68.0
2015-03-06,70,71,66,66,548800,66.0
2015-03-05,66,77,65,69,4194500,69.0
2015-03-04,62,73,62,65,2056200,65.0
2015-03-03,65,65,62,62,217500,62.0
2015-03-02,64,65,63,63,124400,63.0
2015-02-27,66,67,64,64,157300,64.0
2015-02-26,66,67,65,65,60200,65.0
2015-02-25,67,67,65,66,142000,66.0
2015-02-24,66,67,64,66,157200,66.0
2015-02-23,66,67,66,67,39700,67.0
2015-02-20,66,67,66,66,57200,66.0
2015-02-19,65,67,65,67,226000,67.0
2015-02-18,63,66,62,65,249400,65.0
2015-02-17,63,63,62,63,200200,63.0
2015-02-16,65,65,62,63,490000,63.0
2015-02-13,66,67,65,67,130600,67.0
2015-02-12,67,67,66,67,164100,67.0
2015-02-10,67,67,65,67,119600,67.0
2015-02-09,66,67,66,67,113600,67.0
2015-02-06,67,67,65,67,80500,67.0
2015-02-05,66,67,65,67,126500,67.0
2015-02-04,66,68,66,66,144200,66.0
2015-02-03,69,69,67,67,185300,67.0
2015-02-02,69,69,67,68,116200,68.0
2015-01-30,68,69,67,68,164400,68.0
2015-01-29,69,73,67,68,670000,68.0
2015-01-28,67,71,67,69,583600,69.0
2015-01-27,68,68,66,68,243600,68.0
2015-01-26,67,67,66,66,265300,66.0
2015-01-23,68,73,66,67,1401400,67.0
2015-01-22,67,68,66,66,566300,66.0
2015-01-21,69,69,66,67,304200,67.0
2015-01-20,67,69,65,68,1015200,68.0
2015-01-19,70,71,66,67,2025200,67.0
2015-01-16,70,82,69,71,10518000,71.0
2015-01-15,65,69,64,68,514600,68.0
2015-01-14,66,68,65,66,256200,66.0
2015-01-13,66,66,64,65,268000,65.0
2015-01-09,71,72,66,66,1002200,66.0
2015-01-08,65,69,64,69,1461100,69.0
2015-01-07,62,67,61,63,502300,63.0
2015-01-06,63,63,61,62,333500,62.0
2015-01-05,62,63,61,63,130900,63.0
2014-12-30,61,63,61,62,470000,62.0
2014-12-29,62,62,59,61,238500,61.0
2014-12-26,58,61,58,61,361600,61.0
2014-12-25,59,63,58,59,1359000,59.0
2014-12-24,60,61,59,59,400400,59.0
2014-12-22,63,63,60,60,1040400,60.0
2014-12-19,68,68,62,62,3481400,62.0
2014-12-18,65,83,64,70,18996100,70.0
2014-12-17,59,59,57,58,327000,58.0
2014-12-16,61,61,59,59,220000,59.0
2014-12-15,63,63,61,61,310700,61.0
2014-12-12,64,64,62,62,218300,62.0
2014-12-11,62,63,62,63,213300,63.0
2014-12-10,64,64,62,62,216300,62.0
2014-12-09,62,64,62,63,326600,63.0
2014-12-08,65,66,63,64,476800,64.0
2014-12-05,69,70,65,65,436400,65.0
2014-12-04,65,68,64,67,660800,67.0
2014-12-03,64,65,63,64,223400,64.0
2014-12-02,64,65,63,63,157400,63.0
2014-12-01,64,65,63,64,159000,64.0
2014-11-28,63,66,62,64,395900,64.0
2014-11-27,60,63,59,62,260800,62.0
2014-11-26,60,61,59,60,195300,60.0
2014-11-25,58,60,58,59,156700,59.0
2014-11-21,58,59,58,58,275300,58.0
2014-11-20,58,60,58,59,100500,59.0
2014-11-19,58,59,57,58,120200,58.0
2014-11-18,58,60,58,59,130000,59.0
2014-11-17,60,60,57,59,224100,59.0
2014-11-14,59,60,58,60,294200,60.0
2014-11-13,61,61,59,59,222900,59.0
2014-11-12,66,66,57,61,1444400,61.0
2014-11-11,67,68,66,67,77400,67.0
2014-11-10,67,68,66,68,100000,68.0
2014-11-07,67,67,65,67,141600,67.0
2014-11-06,67,67,65,67,242400,67.0
2014-11-05,68,68,66,66,151900,66.0
2014-11-04,68,68,67,67,94800,67.0
2014-10-31,67,68,65,66,190200,66.0
2014-10-30,66,68,66,67,208600,67.0
2014-10-29,65,67,65,66,102900,66.0
2014-10-28,66,67,65,66,151400,66.0
2014-10-27,66,67,65,66,159200,66.0
2014-10-24,69,69,66,66,97200,66.0
2014-10-23,69,70,68,68,151400,68.0
2014-10-22,68,70,68,68,176100,68.0
2014-10-21,67,69,66,66,145100,66.0
2014-10-20,66,68,66,67,88800,67.0
2014-10-17,66,66,64,65,173300,65.0
2014-10-16,66,67,65,66,147100,66.0
2014-10-15,65,67,65,67,92700,67.0
2014-10-14,66,68,64,66,175000,66.0
2014-10-10,68,69,66,68,232600,68.0
2014-10-09,70,71,69,69,135300,69.0
2014-10-08,69,72,69,70,203700,70.0
2014-10-07,71,72,70,71,100600,71.0
2014-10-06,70,72,69,71,138800,71.0
2014-10-03,68,70,68,69,311900,69.0
2014-10-02,74,74,68,70,796400,70.0
2014-10-01,74,75,73,74,71900,74.0
2014-09-30,75,76,74,74,188900,74.0
2014-09-29,76,76,74,74,182100,74.0
2014-09-26,75,76,74,76,332500,76.0
2014-09-25,76,76,75,76,136900,76.0
2014-09-24,76,76,75,76,132300,76.0
2014-09-22,77,77,75,76,158100,76.0
2014-09-19,76,77,76,77,171000,77.0
2014-09-18,77,77,76,76,136100,76.0
2014-09-17,77,77,76,77,110900,77.0
2014-09-16,78,79,75,77,408000,77.0
2014-09-12,79,80,78,78,209100,78.0
2014-09-11,79,80,78,78,197700,78.0
2014-09-10,82,82,79,80,306800,80.0
2014-09-09,79,86,79,82,1197200,82.0
2014-09-08,79,80,78,80,108400,80.0
2014-09-05,79,80,78,79,66000,79.0
2014-09-04,80,80,78,78,110400,78.0
2014-09-03,78,81,78,79,201500,79.0
2014-09-02,80,81,78,79,340400,79.0
2014-09-01,78,79,77,78,196200,78.0
2014-08-29,79,79,77,78,135100,78.0
2014-08-28,78,80,77,80,196000,80.0
2014-08-27,79,79,77,79,207600,79.0
2014-08-26,79,80,78,78,198700,78.0
2014-08-25,81,81,78,80,132800,80.0
2014-08-22,80,82,78,79,309500,79.0
2014-08-21,80,82,80,80,172800,80.0
2014-08-20,83,83,80,82,264300,82.0
2014-08-19,83,83,80,83,444300,83.0
2014-08-18,77,88,76,83,1703500,83.0
2014-08-15,76,77,75,75,327200,75.0
2014-08-14,80,80,75,76,911500,76.0
2014-08-13,78,83,76,79,2986700,79.0
2014-08-12,74,100,71,95,10997100,95.0
2014-08-11,77,77,74,74,251000,74.0
2014-08-08,78,78,75,77,142300,77.0
2014-08-07,76,78,76,77,142800,77.0
2014-08-06,77,78,76,77,132000,77.0
2014-08-05,77,79,77,78,79100,78.0
2014-08-04,79,79,78,78,36100,78.0
2014-08-01,79,79,77,78,218000,78.0
2014-07-31,80,81,79,80,115900,80.0
2014-07-30,80,81,79,79,94900,79.0
2014-07-29,81,81,80,80,79300,80.0
2014-07-28,79,81,79,80,129700,80.0
2014-07-25,80,80,79,79,166300,79.0
2014-07-24,81,81,79,79,89900,79.0
2014-07-23,80,81,79,81,79200,81.0
2014-07-22,79,81,79,80,53800,80.0
2014-07-18,79,80,78,79,187500,79.0
2014-07-17,82,82,80,81,187500,81.0
2014-07-16,82,82,81,82,89000,82.0
2014-07-15,82,83,81,82,119100,82.0
2014-07-14,83,85,79,82,409200,82.0
2014-07-11,83,84,80,82,412100,82.0
2014-07-10,88,88,82,84,378800,84.0
2014-07-09,88,93,87,88,736500,88.0
2014-07-08,84,91,82,89,844300,89.0
2014-07-07,81,86,79,86,858700,86.0
2014-07-04,80,81,79,80,183500,80.0
2014-07-03,80,81,78,79,237900,79.0
2014-07-02,80,81,78,80,277600,80.0
2014-07-01,79,80,78,78,167900,78.0
2014-06-30,76,80,76,80,525400,80.0
2014-06-27,77,77,75,75,223300,75.0
2014-06-26,76,79,74,77,603500,77.0
2014-06-25,77,78,76,77,131000,77.0
2014-06-24,78,78,76,77,288800,77.0
2014-06-23,79,80,78,79,106700,79.0
2014-06-20,81,81,78,79,411200,79.0
2014-06-19,79,86,79,80,1841600,80.0
2014-06-18,78,80,77,78,387800,78.0
2014-06-17,77,79,77,78,244000,78.0
2014-06-16,77,80,77,80,232500,80.0
2014-06-13,77,78,75,78,188800,78.0
2014-06-12,76,77,75,76,85300,76.0
2014-06-11,77,78,76,76,100100,76.0
2014-06-10,79,79,76,76,241300,76.0
2014-06-09,78,80,76,78,407900,78.0
2014-06-06,80,81,77,78,496400,78.0
2014-06-05,77,83,76,78,1143500,78.0
2014-06-04,74,77,73,76,374100,76.0
2014-06-03,74,75,72,73,369100,73.0
2014-06-02,76,76,74,75,393400,75.0
2014-05-30,77,77,74,74,138000,74.0
2014-05-29,77,77,74,75,248200,75.0
2014-05-28,76,79,74,74,945800,74.0
2014-05-27,71,81,70,77,2357100,77.0
2014-05-26,69,73,68,70,683400,70.0
2014-05-23,69,70,68,69,271000,69.0
2014-05-22,69,72,67,69,438200,69.0
2014-05-21,69,71,67,69,543200,69.0
2014-05-20,68,69,64,67,756300,67.0
2014-05-19,71,72,63,63,2278700,63.0
2014-05-16,80,82,73,74,3616800,74.0
2014-05-15,98,101,98,101,228600,101.0
2014-05-14,99,100,97,100,101100,100.0
2014-05-13,99,99,98,99,66000,99.0
2014-05-12,100,101,96,99,301200,99.0
2014-05-09,100,101,98,101,119200,101.0
2014-05-08,99,102,99,100,224800,100.0
2014-05-07,99,100,98,99,104600,99.0
2014-05-02,100,101,99,100,124400,100.0
2014-05-01,98,100,97,100,132500,100.0
2014-04-30,99,100,98,99,89700,99.0
2014-04-28,98,100,97,99,150900,99.0
2014-04-25,99,101,99,100,126200,100.0
2014-04-24,97,102,97,100,235600,100.0
2014-04-23,98,99,96,98,124900,98.0
2014-04-22,102,103,96,97,376300,97.0
2014-04-21,102,104,101,103,185600,103.0
2014-04-18,102,103,101,102,96800,102.0
2014-04-17,101,103,100,101,261600,101.0
2014-04-16,100,102,99,101,129100,101.0
2014-04-15,100,101,98,99,190900,99.0
2014-04-14,94,99,92,98,301400,98.0
2014-04-11,95,98,94,96,309300,96.0
2014-04-10,101,102,95,98,504700,98.0
2014-04-09,101,102,99,101,238500,101.0
2014-04-08,103,103,100,102,175800,102.0
2014-04-07,100,103,100,103,119700,103.0
2014-04-04,102,103,100,101,251900,101.0
