2015-07-17,829,834,819,819,700,819.0
2015-07-16,825,828,824,828,500,828.0
2015-07-15,829,829,821,821,400,821.0
2015-07-14,818,824,816,816,400,816.0
2015-07-13,804,804,804,804,200,804.0
2015-07-09,802,803,800,801,2000,801.0
2015-07-08,834,834,803,803,2600,803.0
2015-07-07,834,834,834,834,100,834.0
2015-07-06,842,842,820,820,1600,820.0
2015-07-03,841,849,841,849,500,849.0
2015-07-02,842,842,841,841,500,841.0
2015-07-01,852,852,852,852,100,852.0
2015-06-30,831,832,831,831,600,831.0
2015-06-29,845,845,837,837,700,837.0
2015-06-26,853,857,851,857,700,857.0
2015-06-23,853,853,853,853,200,853.0
2015-06-22,850,850,850,850,1100,850.0
2015-06-19,847,854,847,850,700,850.0
2015-06-18,842,842,842,842,100,842.0
2015-06-16,842,842,842,842,200,842.0
2015-06-15,852,852,839,840,2000,840.0
2015-06-12,851,851,851,851,200,851.0
2015-06-10,849,849,849,849,800,849.0
2015-06-09,850,850,850,850,100,850.0
2015-06-08,854,854,854,854,700,854.0
2015-06-05,850,853,849,853,500,853.0
2015-06-04,858,858,850,850,1600,850.0
2015-06-03,841,846,840,846,500,846.0
2015-06-02,841,841,841,841,200,841.0
2015-06-01,853,853,841,850,900,850.0
2015-05-29,837,838,837,838,400,838.0
2015-05-28,844,845,837,837,400,837.0
2015-05-26,844,844,835,835,600,835.0
2015-05-25,845,845,844,844,200,844.0
2015-05-22,844,844,843,843,1100,843.0
2015-05-21,859,859,859,859,200,859.0
2015-05-20,859,859,858,858,2000,858.0
2015-05-19,844,845,844,845,200,845.0
2015-05-18,833,843,832,843,400,843.0
2015-05-15,834,834,833,833,200,833.0
2015-05-14,838,838,834,834,400,834.0
2015-05-13,841,841,841,841,100,841.0
2015-05-11,835,841,833,841,1300,841.0
2015-05-07,840,842,840,840,500,840.0
2015-05-01,842,842,842,842,1100,842.0
2015-04-30,844,844,843,843,200,843.0
2015-04-28,850,850,843,844,400,844.0
2015-04-27,847,847,847,847,900,847.0
2015-04-24,855,855,847,847,200,847.0
2015-04-23,854,854,850,850,700,850.0
2015-04-22,844,844,844,844,300,844.0
2015-04-21,844,844,843,843,500,843.0
2015-04-20,853,853,843,843,1000,843.0
2015-04-17,844,857,840,853,1800,853.0
2015-04-16,844,859,842,842,700,842.0
2015-04-15,841,850,841,842,1800,842.0
2015-04-14,851,851,840,840,2200,840.0
2015-04-13,854,854,852,852,1300,852.0
2015-04-10,872,872,842,854,2600,854.0
2015-04-09,853,877,853,877,1000,877.0
2015-04-08,847,851,847,851,900,851.0
2015-04-07,850,850,837,838,1000,838.0
2015-04-03,868,868,857,858,400,858.0
2015-04-02,858,868,858,868,600,868.0
2015-04-01,858,858,858,858,600,858.0
2015-03-31,860,888,850,888,1800,888.0
2015-03-30,855,860,850,860,1900,860.0
2015-03-27,875,875,863,865,800,865.0
2015-03-26,867,867,863,863,1500,863.0
2015-03-25,868,882,867,867,2500,867.0
2015-03-24,869,869,868,868,1300,868.0
2015-03-23,880,881,867,881,1600,881.0
2015-03-20,881,887,865,865,2600,865.0
2015-03-19,890,890,881,890,2400,890.0
2015-03-18,896,896,883,889,2800,889.0
2015-03-17,889,900,882,882,4600,882.0
2015-03-16,914,916,880,880,10700,880.0
2015-03-13,865,899,865,890,47700,890.0
2015-03-12,980,986,939,979,13600,979.0
2015-03-11,963,978,920,978,10300,978.0
2015-03-10,1060,1060,978,978,9700,978.0
2015-03-09,1036,1070,1012,1065,7200,1065.0
2015-03-06,1139,1140,1082,1087,2700,1087.0
2015-03-05,1110,1126,1080,1126,2300,1126.0
2015-03-04,1127,1127,1080,1110,7100,1110.0
2015-03-03,1165,1175,1142,1153,4400,1153.0
2015-03-02,1170,1190,1161,1180,7800,1180.0
2015-02-27,1135,1174,1125,1174,6500,1174.0
2015-02-26,1134,1155,1121,1122,3300,1122.0
2015-02-25,1121,1121,1091,1109,2600,1109.0
2015-02-24,1130,1133,1106,1120,2500,1120.0
2015-02-23,1163,1164,1118,1130,9900,1130.0
2015-02-20,1130,1145,1115,1145,13700,1145.0
2015-02-19,1080,1093,1075,1075,1600,1075.0
2015-02-18,1090,1094,1074,1074,1300,1074.0
2015-02-17,1080,1110,1080,1090,2800,1090.0
2015-02-16,1073,1080,1070,1073,2100,1073.0
2015-02-13,1080,1080,1070,1076,1100,1076.0
2015-02-12,1060,1063,1051,1053,1400,1053.0
2015-02-10,1051,1069,1051,1060,600,1060.0
2015-02-09,1041,1065,1041,1051,3800,1051.0
2015-02-06,1047,1059,1046,1055,1700,1055.0
2015-02-05,1041,1070,1040,1066,500,1066.0
2015-02-04,1059,1074,1040,1040,2300,1040.0
2015-02-03,1106,1115,1038,1048,7700,1048.0
2015-02-02,1064,1129,1050,1106,10000,1106.0
2015-01-30,1020,1100,1020,1070,12300,1070.0
2015-01-29,1021,1022,1000,1017,6200,1017.0
2015-01-28,992,1014,982,1014,6400,1014.0
2015-01-27,918,1009,918,993,7400,993.0
2015-01-26,917,917,916,916,500,916.0
2015-01-23,917,917,917,917,100,917.0
2015-01-22,910,910,910,910,200,910.0
2015-01-21,921,921,921,921,100,921.0
2015-01-20,940,940,925,925,1700,925.0
2015-01-19,913,913,894,910,3100,910.0
2015-01-16,924,928,913,913,1700,913.0
2015-01-15,942,942,930,935,1200,935.0
2015-01-14,973,973,950,955,2300,955.0
2015-01-13,980,982,976,982,500,982.0
2015-01-09,997,997,979,984,2300,984.0
2015-01-08,967,995,965,995,1300,995.0
2015-01-07,956,986,956,967,1600,967.0
2015-01-06,954,968,949,957,2700,957.0
2015-01-05,953,957,953,954,1100,954.0
2014-12-30,968,968,945,951,2700,951.0
2014-12-29,935,1000,935,983,11100,983.0
2014-12-26,927,941,927,935,1800,935.0
2014-12-25,938,945,915,915,9600,915.0
2014-12-24,1002,1008,938,950,14200,950.0
2014-12-22,1050,1051,1011,1025,3700,1025.0
2014-12-19,1049,1049,1031,1039,2600,1039.0
2014-12-18,1039,1039,1029,1037,900,1037.0
