2015-07-17,703,725,695,699,103000,699.0
2015-07-16,721,731,691,691,164400,691.0
2015-07-15,676,719,675,708,112300,708.0
2015-07-14,667,696,667,686,85600,686.0
2015-07-13,657,683,655,668,62500,668.0
2015-07-10,641,658,639,653,72500,653.0
2015-07-09,635,657,601,648,155600,648.0
2015-07-08,705,712,658,665,130700,665.0
2015-07-07,698,704,684,685,94300,685.0
2015-07-06,681,745,677,683,290900,683.0
2015-07-03,705,710,688,696,129100,696.0
2015-07-02,700,722,700,701,385700,701.0
2015-07-01,698,820,688,741,1886000,741.0
2015-06-30,698,740,690,710,330600,710.0
2015-06-29,687,720,687,695,352100,695.0
2015-06-26,747,785,736,757,567900,757.0
2015-06-25,752,762,727,735,341100,735.0
2015-06-24,793,800,775,781,346600,781.0
2015-06-23,834,834,790,807,439300,807.0
2015-06-22,857,860,816,825,643100,825.0
2015-06-19,952,957,855,900,973000,900.0
2015-06-18,950,975,931,945,730900,945.0
2015-06-17,1030,1080,1001,1027,885300,1027.0
2015-06-16,1128,1171,1000,1062,2680000,1062.0
2015-06-15,1080,1081,1038,1081,2271900,1081.0
2015-06-12,995,1040,911,931,1225900,931.0
2015-06-11,1013,1092,980,1019,2524200,1019.0
2015-06-10,1042,1132,1000,1029,4246600,1029.0
2015-06-09,988,1100,951,1012,4148400,1012.0
2015-06-08,1020,1288,920,985,10063700,985.0
2015-06-05,935,1080,881,1080,5808800,1080.0
2015-06-04,898,943,868,943,4663100,943.0
2015-06-03,792,793,787,793,478800,793.0
2015-06-02,613,693,608,693,2002800,693.0
2015-06-01,589,613,587,593,288900,593.0
2015-05-29,579,588,575,579,81600,579.0
2015-05-28,579,581,577,579,16100,579.0
2015-05-27,580,583,577,579,33600,579.0
2015-05-26,580,585,580,585,23500,585.0
2015-05-25,581,586,579,580,51000,580.0
2015-05-22,583,586,581,585,22000,585.0
2015-05-21,588,591,582,582,23600,582.0
2015-05-20,583,595,583,586,24100,586.0
2015-05-19,582,588,581,582,49000,582.0
2015-05-18,607,607,594,594,103600,594.0
2015-05-15,585,591,576,583,45500,583.0
2015-05-14,580,620,573,598,111800,598.0
2015-05-13,583,585,573,578,31900,578.0
2015-05-12,585,592,583,583,26800,583.0
2015-05-11,581,587,581,583,32600,583.0
2015-05-08,580,585,580,585,27400,585.0
2015-05-07,584,584,574,580,45300,580.0
2015-05-01,570,574,566,569,50600,569.0
2015-04-30,598,599,575,580,82200,580.0
2015-04-28,604,610,602,602,55900,602.0
2015-04-27,610,614,607,608,58400,608.0
2015-04-24,620,626,618,623,46600,623.0
2015-04-23,622,623,615,619,70500,619.0
2015-04-22,619,655,616,625,321300,625.0
2015-04-21,615,623,615,618,32700,618.0
2015-04-20,619,619,608,614,59500,614.0
2015-04-17,624,630,623,623,30900,623.0
2015-04-16,636,637,629,629,56400,629.0
2015-04-15,646,647,630,633,74600,633.0
2015-04-14,628,644,627,644,118700,644.0
2015-04-13,621,629,618,625,67400,625.0
2015-04-10,617,618,614,617,59000,617.0
2015-04-09,618,618,616,618,43300,618.0
2015-04-08,618,621,616,618,27500,618.0
2015-04-07,617,620,616,616,28100,616.0
2015-04-06,615,618,614,615,38200,615.0
2015-04-03,617,619,615,615,34200,615.0
2015-04-02,618,619,612,617,40500,617.0
2015-04-01,610,620,610,615,48800,615.0
2015-03-31,624,624,614,617,45000,617.0
2015-03-30,617,624,617,623,40200,623.0
2015-03-27,612,615,609,615,59800,615.0
2015-03-26,611,612,607,608,66700,608.0
2015-03-25,613,618,608,616,36300,616.0
2015-03-24,619,619,607,612,29500,612.0
2015-03-23,610,621,610,619,48600,619.0
2015-03-20,603,617,603,613,37600,613.0
2015-03-19,606,606,598,600,48400,600.0
2015-03-18,620,620,602,603,108500,603.0
2015-03-17,633,643,619,622,145100,622.0
2015-03-16,661,670,637,643,354700,643.0
2015-03-13,650,650,622,636,223900,636.0
2015-03-12,655,672,638,640,923400,640.0
2015-03-11,591,599,582,585,63100,585.0
2015-03-10,585,607,585,586,58400,586.0
2015-03-09,578,583,576,583,13600,583.0
2015-03-06,582,585,579,579,26600,579.0
2015-03-05,577,585,572,579,23400,579.0
2015-03-04,578,580,571,576,26100,576.0
2015-03-03,598,598,577,579,47200,579.0
2015-03-02,583,598,577,578,51900,578.0
2015-02-27,595,599,583,583,39400,583.0
2015-02-26,613,623,589,595,122500,595.0
2015-02-25,591,615,591,614,130500,614.0
2015-02-24,581,596,567,589,89800,589.0
2015-02-23,622,625,584,588,242100,588.0
2015-02-20,585,616,582,615,250400,615.0
2015-02-19,565,587,564,579,159200,579.0
2015-02-18,548,559,545,557,44900,557.0
2015-02-17,560,560,546,547,43000,547.0
2015-02-16,562,562,550,555,50400,555.0
2015-02-13,545,557,537,557,60400,557.0
2015-02-12,535,545,535,543,40000,543.0
2015-02-10,538,545,533,540,34200,540.0
2015-02-09,528,539,528,538,28700,538.0
2015-02-06,531,532,521,529,50800,529.0
